Family,Variety,File_Name,Avg_Entropy,Avg_Wordsize,Avg_Length,Avg_Num_Equals,Avg_Num_Dashes,Avg_Num_Slashes,Avg_Num_Pluses,Avg_Sum_RepChars,class
Kyview,variety1,92fd66e48a570fc71aace79b5ab2f1b3,0.3912,59.0434,22.0434,0.0792,0.0514,0.0881,0.0191,14.9673,1
Kyview,variety1,9304434a0fc85ee8bc1e8832fe261b1a,0.3827,58.1105,21.1105,0.1485,0.0703,0.1425,0.0014,13.4246,1
Kyview,variety1,94fa118d874f0c62b213ff0080c0df8e,0.3878,65.7637,28.7637,0.1085,0.0601,0.1882,0.0652,21.5417,1
Kyview,variety1,950256a33fb4f9d050a7e7a53d42ce69,0.3973,61.2836,24.2836,0.1281,0.0912,0.18,0.0337,16.5537,1
Kyview,variety1,9701ea8510ff0542c204dfc909cb59ae,0.3903,73.2915,36.2915,0.0965,0.2055,0.2632,0.1521,28.7105,1
Kyview,variety1,983a5a4598fda226fed4a0b203b21f7f,0.3887,67.6888,30.6888,0.1132,0.0577,0.1866,0.0765,23.4043,1
Kyview,variety1,9a6fb63349ad0b56693e464fa0f95fd0,0.3946,62.7279,25.7279,0.1018,0.0511,0.1574,0.0387,18.375,1
Kyview,variety1,9aa0e049a73532ea3882291c190bd5da,0.3484,57.0366,20.0366,0.0668,0.0807,0.1386,0.0346,13.5799,1
Kyview,variety1,9b885febc1ab3f799c9e1ba5ecbeef71,0.3897,63.1511,26.1511,0.1068,0.0855,0.1426,0.0456,18.8576,1
Kyview,variety1,9b918b774d4ee74c4869895ce217527e,0.3831,66.4243,29.4243,0.1204,0.0544,0.213,0.0746,22.2336,1
Kyview,variety1,9c5d00daacbae1154f074bac8b5bd2cf,0.375,62.902,25.902,0.092,0.0595,0.1857,0.0579,18.7554,1
Kyview,variety1,9e5f33ab6cc2d2c72593cc88e911ee43,0.3999,59.3397,22.3397,0.1129,0.0939,0.2,0.0021,14.8133,1
Kyview,variety1,9f913f0458abc42a7858b55152932308,0.3946,62.7264,25.7264,0.1018,0.0511,0.1574,0.0387,18.3729,1
Kyview,variety1,9f973194e1d2db2c8d37571b1b8afa49,0.375,62.9125,25.9125,0.0918,0.0595,0.1859,0.0579,18.7668,1
Kyview,variety1,9fd37faa59ca6e8ebd949ab3c7ae245d,0.3946,62.7264,25.7264,0.1018,0.0511,0.1574,0.0387,18.3733,1
Kyview,variety1,a21e99be4ee8c87da8432ecf3c54298d,0.3748,62.8974,25.8974,0.092,0.0595,0.1857,0.0579,18.7554,1
Kyview,variety1,a53857a834b34e1a7036cab087a03541,0.389,65.6551,28.6551,0.1119,0.0575,0.1837,0.0632,21.4202,1
Kyview,variety1,a6338fecd089e22cb55e13816e65382c,0.3748,62.8974,25.8974,0.092,0.0595,0.1857,0.0579,18.7554,1
Kyview,variety1,a9c5b9a30572da64fafec978e03fe76f,0.3885,61.5651,24.5651,0.1141,0.0571,0.1638,0.0317,17.2114,1
Kyview,variety1,a9d4fc43f418c7fd61a40a30f0a4025c,0.383,70.0962,33.0962,0.1342,0.061,0.2243,0.0968,25.8736,1
Kyview,variety1,abe0ac231546536527e6374aa1dab23a,0.3908,68.7059,31.7059,0.0801,0.0876,0.2528,0.1153,24.5423,1
Kyview,variety1,b085d6b7eba35a185ca4b42b2c914a55,0.3659,54.9484,17.9484,0.1334,0.0978,0.1303,0.0031,10.8161,1
Kyview,variety1,b2d4a8d51947cf3f1b2d3f05ea936777,0.3897,63.1499,26.1499,0.1068,0.0855,0.1426,0.0456,18.8576,1
Kyview,variety1,b3c48c3b5d2ed2822d8d10c2dea03b53,0.37,67.8678,30.8678,0.1025,0.0706,0.2836,0.0972,23.8253,1
Kyview,variety1,b42406c50c5d036182ae83fc34a93f68,0.3757,62.8068,25.8068,0.0986,0.0605,0.2109,0.05,18.7337,1
Kyview,variety1,b4cacb25c0a624867df2b73bfa9494ac,0.3936,60.1305,23.1305,0.1032,0.1052,0.1244,0.0248,15.7857,1
Kyview,variety1,b61a200290f65009f7cf03dd3e6e534a,0.3824,70.5921,33.5921,0.1955,0.0627,0.3409,0.1619,26.2445,1
Kyview,variety1,b7c0f70b8c090e8104ca78b0cdb93474,0.3886,57.6,20.6,0.0971,0.0411,0.1278,0.0239,13.4098,1
Kyview,variety1,b9c7be711138ba637f71fa6bf90e4eee,0.3905,65.4279,28.4279,0.1339,0.1207,0.1733,0.0486,21.0566,1
Kyview,variety1,ba45dd34c983feb289848cb6e013a062,0.375,62.9125,25.9125,0.0918,0.0595,0.1859,0.0579,18.7661,1
Kyview,variety1,bcc30b7ef350f5fff31527eac314afaf,0.3603,67.1256,30.1256,0.1188,0.0633,0.3044,0.1003,23.3044,1
Kyview,variety1,bd521d1a2c0f38708bbf1fa2e096fb7d,0.3713,63.8049,26.8049,0.1154,0.0708,0.2374,0.0685,19.703,1
Kyview,variety1,bdad22c4f97073bbb05d1db212a966cb,0.3897,63.1511,26.1511,0.1068,0.0855,0.1426,0.0456,18.8576,1
Kyview,variety1,c0c73c13ce9f7c6f00b24feac3add16c,0.3613,53.221,16.221,0.0961,0.0793,0.1282,0.0205,8.821,1
Kyview,variety1,c0e82bf81ca32fbc93fe2e4468632d6a,0.384,68.3202,31.3202,0.0731,0.0606,0.212,0.0865,23.9341,1
Kyview,variety1,c42940a9bf07e8afa234087b0d078990,0.3744,64.259,27.259,0.1112,0.0556,0.2158,0.0655,20.1785,1
Kyview,variety1,c557f3053ccdadb6ee4b2e05377b98cf,0.3831,70.0927,33.0927,0.1341,0.0609,0.2251,0.0966,25.8631,1
Kyview,variety1,c715f5ff7e6633b3fb11e20e01b964e5,0.3895,54.2582,17.2582,0.055,0.0775,0.112,0.0239,9.1033,1
Kyview,variety1,c8bdebf8d17eb530cddcf6294522a971,0.3705,53.8068,16.8068,0.177,0.0315,0.1358,0.0008,9.8537,1
Kyview,variety1,c9bc815dc615d7771418a1f651a8a902,0.3723,62.7164,25.7164,0.1324,0.0525,0.2022,0.0552,18.6117,1
Kyview,variety1,ca56f5048df775b15724f6d56ddbd9ea,0.3766,62.3044,25.3044,0.094,0.0578,0.2018,0.0473,18.2203,1
Kyview,variety1,cbbf3a182ca0fb0dd233da85535afa65,0.3877,57.5576,20.5576,0.1098,0.1103,0.1162,0.0018,13.1593,1
Kyview,variety1,cca211b92fe507a06bb47d3dbc534ced,0.3946,62.7285,25.7285,0.1018,0.0511,0.1574,0.0387,18.3757,1
Kyview,variety1,cd236e6308a3dc52715946bd23f6ce56,0.3718,72.7904,35.7904,0.0943,6.5044,0.1572,0.0583,29.1838,1
Kyview,variety1,ce1608789cec733d901db658ee77b0b7,0.3929,63.5168,26.5168,0.1016,0.0484,0.1417,0.0434,19.1818,1
Kyview,variety1,d27eae3c3145d9cf634927b3eeea68f0,0.3959,57.2369,20.2369,0.1171,0.0999,0.0981,0.0034,12.7104,1
Kyview,variety1,d30d623a938ce7736d8ffe2c1e82e6ba,0.3831,66.4243,29.4243,0.1204,0.0544,0.213,0.0746,22.2336,1
Kyview,variety1,d3148313fda13ad54d2e793bd1c08412,0.3755,58.5347,21.5347,0.0676,0.0719,0.1987,0.0277,14.5756,1
Kyview,variety1,d66f01f58b25cda641b3e34caf091946,0.3724,62.7446,25.7446,0.1345,0.0524,0.203,0.0552,18.6376,1
Kyview,variety1,da0e84dcbf921039f3c42213bf2dec86,0.3889,60.0568,23.0568,0.099,0.1061,0.1177,0.0024,15.4759,1
Kyview,variety1,da10a2d329729f3135ea875c5f83088e,0.3946,62.7289,25.7289,0.1018,0.0511,0.1574,0.0387,18.3765,1
Kyview,variety1,da240bc9b854909e9a1bc047c603496c,0.3892,62.297,25.297,0.1666,0.1136,0.1865,0.0466,17.9,1
Kyview,variety1,daaaa8ab4bf5af89c6e681d7711134b2,0.394,65.379,28.379,0.1817,0.1173,0.1744,0.0807,21.035,1
Kyview,variety1,db1810ce83ac4e084ffcf9d57f5af9e4,0.3858,70.6745,33.6745,0.1574,0.0639,0.2281,0.0992,26.3717,1
Kyview,variety1,dcb1fdba68fed475081c2e34579794bd,0.3893,66.7239,29.7239,0.1059,0.0715,0.2577,0.1173,22.5177,1
Kyview,variety1,dd7e61b816842c8f28a9c4888a19ad10,0.3883,64.3342,27.3342,0.0906,0.0968,0.161,0.0545,20.1471,1
Kyview,variety1,de522a53539c0c622669c9004e39a80c,0.3953,67.8011,30.8011,0.1094,0.0367,0.2158,0.0918,23.1833,1
Kyview,variety1,e16efed668c6168a1408b05a02d9f196,0.387,58.9871,21.9871,0.1072,0.0597,0.1813,0.0239,14.8486,1
Kyview,variety1,e1eb04aaa8c91012f8f2c20566e4894e,0.3897,54.1575,17.1575,0.0902,0.0811,0.112,0.0301,8.7675,1
Kyview,variety1,e425689b3857af800c0a9928cb6e394c,0.3571,68.6607,31.6607,0.1292,0.0903,0.328,0.1474,24.9162,1
Kyview,variety1,e47b397d3bbb3606973521ccd5b62dc1,0.394,61.9703,24.9703,0.0695,0.1872,0.1284,0.0376,17.5917,1
Kyview,variety1,e64c01e7dc17fb86bade20fec5e4422f,0.3539,53.0397,16.0397,0.0914,0.1088,0.1403,0.0179,9.4296,1
Kyview,variety1,e724a760090bffe322854fd39beb623e,0.3767,62.3044,25.3044,0.094,0.0578,0.2018,0.0473,18.2187,1
Kyview,variety1,e7c81a0f3289896a99cda9c5f3720f4d,0.375,62.9125,25.9125,0.0918,0.0595,0.1859,0.0579,18.7658,1
Kyview,variety1,ea2ae549e38a5c64cdb98d473c471fff,0.375,62.902,25.902,0.092,0.0595,0.1857,0.0579,18.7564,1
Kyview,variety1,ea711419f3e8207fe6d371cae7f2553f,0.3796,67.3281,30.3281,0.091,0.0776,0.2384,0.0836,23.1742,1
Kyview,variety1,ead87795c8e8ea292b3a9b65ca7efbd7,0.375,61.2895,24.2895,0.1142,0.1874,0.2083,0.0645,17.1833,1
Kyview,variety1,eba89becb7ade6ce1c8a75c83eea5b7a,0.3597,55.1277,18.1277,0.1368,0.0927,0.1111,0.0415,11.5205,1
Kyview,variety1,f136efc2985a5deb477de0193de6a9e4,0.3946,62.7283,25.7283,0.1018,0.0511,0.1574,0.0387,18.3754,1
Kyview,variety1,f6b7d1493c4e26185925828f3c449961,0.3946,62.7268,25.7268,0.1018,0.0511,0.1574,0.0387,18.374,1
Kyview,variety1,f8011c79a243972cee44ba333a89b4c8,0.3888,63.8364,26.8364,0.1147,0.1149,0.1451,0.0523,19.6102,1
Kyview,variety1,faa0238a5720390a68faf59c63ec7d6d,0.37,67.8678,30.8678,0.1025,0.0706,0.2836,0.0972,23.8242,1
Kyview,variety1,fafb7a7df9f5a87cbc6bab5c848fde82,0.3923,62.2922,25.2922,0.085,0.0719,0.1326,0.0288,17.9184,1
Kyview,variety1,fb30a38d057ca4fc2dd92277522d84eb,0.3821,70.5987,33.5987,0.1958,0.0628,0.3414,0.1621,26.2774,1
Kyview,variety1,fd797f07af98303f9ec888d89c34f059,0.3748,62.8974,25.8974,0.092,0.0595,0.1857,0.0579,18.7544,1
Kyview,variety1,fd8160096ee7a8e388e65ca2fd81763d,0.3882,64.1418,27.1418,0.0924,0.0968,0.1844,0.0521,19.8734,1
Leech,variety1,052a701de3fe683d45cd17ab8c92df88,0.3663,53.6909,16.6909,0.1963,0.0249,0.0868,0.0011,9.9349,1
Leech,variety1,08c803285425d14794999042db12e33e,0.3539,52.4973,15.4973,0.1276,0.124,0.183,0.0215,8.882,1
Leech,variety1,0e56ed9c6a01519fccbfd4e842587acb,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.5037,1
Leech,variety1,0ffd21bc0b287bb252557698f78bb364,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,1137f16c75b068ef879166986cbdd521,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,11d1af0ba8300b0ece6e1c36244f82b0,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,132068affcf0849d9cb1ee61db731b76,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,15e3132f6b75c4834da9034d7f411bea,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,19403bd734608f9e1a6d8ed1d3ca2acc,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,19f824047b5c2ccc7be04dc2fa8e6c7a,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,1a120a9153287b486c68aff4cb4bad83,0.3629,53.356,16.356,0.1511,0.1368,0.2131,0.0204,9.6236,1
Leech,variety1,1a4ecb4664177ec44c2f6bc75d2325b6,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,1de42e7f0007f4ce5809899b036c0a3b,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,1e2062889a7cf20c5d5e61ed5027bbb3,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,1e40435709cd8ba39c9ac703bc2ba0e5,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,1e422ebc24386cb669ac94629185f900,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.5037,1
Leech,variety1,23875f296415aa268f3c277f76a5f78d,0.3688,375.0051,338.0051,0.1778,0.035,5.7581,5.5205,331.3282,1
Leech,variety1,262c97ceac06c459e4ae48aa0d876a10,0.3633,53.3487,16.3487,0.1509,0.1339,0.2128,0.0204,9.6125,1
Leech,variety1,266ed58cbf5f170ed66e45268ed96e3e,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,2769efb3895a32b89b525c4b57e0902f,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,2c4eafdf0b9c3e2303c50ddf7befff78,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,2eededebdf24e720f0bb9b74ac33f698,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,325e02ce9788aa5e5f5d6bc32529e036,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,3890e4ece3d16a10feada1de9411297e,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.5037,1
Leech,variety1,3b2f8aa5f770530c343f7b5cdff212f0,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,3bc7eea3a532c357188015bc6bbca0e2,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,3d12f9ecda8d6d0861b991fce5733c3f,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.5037,1
Leech,variety1,3d9d310ecc06df9e9a7984f21b4a7dbb,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.5037,1
Leech,variety1,42089b46665bf92f0f50e3db1baa013f,0.3663,53.6909,16.6909,0.1963,0.0249,0.0868,0.0011,9.9349,1
Leech,variety1,4382bd2d3f3db190387d473cbb834dff,0.3578,53.0323,16.0323,0.1156,0.1507,0.2062,0.0261,9.2861,1
Leech,variety1,44d47c43714a6bdb245fa021f544ac6d,0.3642,53.0218,16.0218,0.2407,0.0513,0.1041,0.0051,8.9914,1
Leech,variety1,4519d61c3c5e45c46a2086995397b546,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,47b4a9048cf510bdb4975d1b5a5a0fb9,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,48ebab392345888aaac68aed113fc968,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.505,1
Leech,variety1,496c8fcaf5edeed46b7e330795d98ec0,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,508935bb5db20df7714c852d4e11ca6b,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,51bf3112982473e99b88965f6e271799,0.3675,225.7788,188.7788,0.2272,0.0537,3.1469,2.9679,181.7783,1
Leech,variety1,526ba31607641dd6e58bb92086827751,0.3688,375.0051,338.0051,0.1778,0.035,5.7581,5.5205,331.3282,1
Leech,variety1,52f126a1bac19a2266de64e2c9a15df8,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,5312cc7bedaefc5b7ed16b73e1fae113,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,57901b2a44ddc307b009e2a8ed9d6d44,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,597cd44f0d0efe9f2e7f00ab1807be6d,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,5f0d10b965611d51277b47c6e3c75355,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,5f5f3729dc70123cf5f956a0734b2dee,0.3683,260.4252,223.4252,0.198,0.0622,3.7244,3.5556,216.5275,1
Leech,variety1,6658f9a5582b94c095ea546163009eb0,0.3675,225.7788,188.7788,0.2272,0.0537,3.1469,2.9679,181.7783,1
Leech,variety1,66db880a8c21ff1eccfa8245a939923e,0.3633,53.3487,16.3487,0.1509,0.1339,0.2128,0.0204,9.6125,1
Leech,variety1,698dfa5036d1011c001ed24b7b643c94,0.3688,375.0051,338.0051,0.1778,0.035,5.7581,5.5205,331.3282,1
Leech,variety1,6de2b30de4b8c5c2060590788374bfb5,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,6ecee7f961699cd7f0588af67fcb1874,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,723c6e6b106452d6c726543babdadf43,0.3633,53.3487,16.3487,0.1509,0.1339,0.2128,0.0204,9.6125,1
Leech,variety1,76f509eab95b4e0c01c3f7355559f61c,0.3633,53.3487,16.3487,0.1509,0.1339,0.2128,0.0204,9.6125,1
Leech,variety1,7757b95029def64505c259b31fa4b792,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,792c671bc990b031d7af36e667106b41,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,7999267126b9168092b184586b04471b,0.3671,229.3244,192.3244,0.2247,0.0529,3.2083,3.0276,185.3525,1
Leech,variety1,7a07e304a3dbae20cd8815c4ac757ad2,0.3683,260.4252,223.4252,0.198,0.0622,3.7244,3.5556,216.5275,1
Leech,variety1,7ccc3d7e8c2b0dd49dfdc0ec9777a14f,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,838ba91cce020fbea7484d30f575b8e5,0.3688,375.0051,338.0051,0.1778,0.035,5.7581,5.5205,331.3282,1
Leech,variety1,9058b58386bf7dba0726b9e0e2b485e7,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.5037,1
Leech,variety1,93f01922100c8626b489acf7a043c766,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,966117a538af3855ffbc0dc3ef83f54c,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,99e731f260c9f2e1daaa96cd1737fd64,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.5037,1
Leech,variety1,9c9a715ffb37b4ee558a33f17d4a91a4,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,9de9b7ae3faee6a188fe9422d633df4c,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,a16b3aaea15b28c64af5c15c38a697d0,0.3539,52.474,15.474,0.1254,0.1231,0.1801,0.0216,8.8645,1
Leech,variety1,a17829582e553a2a5cf39e1f6fc4c728,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,a2daeb227e73084b919616b9b952df75,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,affbcd548ba2305e77420dcd3f0cbc79,0.3683,260.4252,223.4252,0.198,0.0622,3.7244,3.5556,216.5275,1
Leech,variety1,b6062b95fb7bab10a0d1535f37b95c96,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,bb9864f04c7f97ba0a4ba0a58a258971,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,be1ff847531e29638dce60e7cc1e65f4,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,bf412274fbc5fa92f6f69a4223726fc6,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.505,1
Leech,variety1,c4db680fd6cfd13cfa3a740a0eb6a7a4,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.5037,1
Leech,variety1,c50051fad440853cf134ecfdeb474d23,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,c60a28d7e6a0e9610daa535b798d4985,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,cd82d5313935c4969712120f1f2ee384,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,d57744b9c122f56bc7e2fd6c6fe078ac,0.3539,52.474,15.474,0.1254,0.1231,0.1801,0.0216,8.8645,1
Leech,variety1,d82c2e0c21492222d6a3e32193c05e75,0.3663,53.6909,16.6909,0.1963,0.0249,0.0868,0.0011,9.9349,1
Leech,variety1,d8e8e76bff56efa1b87d34ce84dac67e,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,dbf1ff5519827076dd4206282bb16e27,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,dce6500e01b4590f49df3a9c2a62abcc,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.5037,1
Leech,variety1,e0660a897d7d895ece03a2253d2fb6aa,0.3539,52.4525,15.4525,0.1257,0.123,0.1808,0.0216,8.8385,1
Leech,variety1,e4c92962975dd6c4ee0bd14d1a4ea86b,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.505,1
Leech,variety1,e5df06b61a28db41e7bacb355a883fb6,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,e65a231b0d97c77e68fb3be616bd5eb0,0.3629,53.356,16.356,0.1511,0.1368,0.2131,0.0204,9.6236,1
Leech,variety1,e9e9ec9d2fd737768e82f53d0d3cf586,0.3688,375.0051,338.0051,0.1778,0.035,5.7581,5.5205,331.3282,1
Leech,variety1,ea0c13b0ecd4ab0688f525c187226349,0.3657,53.6255,16.6255,0.1959,0.0249,0.0866,0.0011,9.882,1
Leech,variety1,ec6c6c38b32c16a9196cd5e181b39890,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,ed2649e06336240f41a2af5e8ea87524,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,efe43dedbc8bb693c7029527909ea222,0.3627,53.2661,16.2661,0.1483,0.1395,0.2194,0.021,9.522,1
Leech,variety1,f1b06c4fb65adecf4cb439efc9d1d6c1,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.5037,1
Leech,variety1,f3ee6ae6b2e05efe17b90630329990c9,0.3683,260.4252,223.4252,0.198,0.0622,3.7244,3.5556,216.5275,1
Leech,variety1,f7f3aff63f125295520548bfe9c643a1,0.3683,260.4252,223.4252,0.198,0.0622,3.7244,3.5556,216.5275,1
Leech,variety1,f9bc182e6d201a4fac543d7ee4345c33,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.505,1
Leech,variety1,f9f2f8616cb437db7900471e011e3bfb,0.3619,53.2135,16.2135,0.1532,0.1399,0.2241,0.0206,9.4655,1
Leech,variety1,fb6e468ac7e2faafd0c8e806b26d948e,0.3636,53.085,16.085,0.2383,0.0503,0.1041,0.0052,9.0891,1
Leech,variety1,fce2103aad6b8061707669b996a2e5dd,0.3619,53.219,16.219,0.1533,0.14,0.2243,0.0206,9.4691,1
Leech,variety1,feb0f5ea0c036bd0c3ed039744a2fdc5,0.3622,53.2468,16.2468,0.1516,0.1382,0.224,0.0208,9.5037,1
Leech,variety2,0aa15aff0049e03f39c6ed411accab89,0.3067,50.76,13.76,0.0,0.08,0.02,0.0,8.28,0
Leech,variety2,21431b7cac74208fd67d1fd23d229a0f,0.3067,50.76,13.76,0.0,0.08,0.02,0.0,8.28,0
Leech,variety2,2c5d372bf7dbc46c85bd369c66ba3ac5,0.2933,50.5714,13.5714,0.0,0.0952,0.0238,0.0,8.5,0
Leech,variety2,332386750ccd511f7c8e71932a944e1d,0.2933,50.5714,13.5714,0.0,0.0952,0.0238,0.0,8.5,0
Leech,variety2,3f5410402422e62479cdcb7fcd832935,0.3067,50.76,13.76,0.0,0.08,0.02,0.0,8.28,0
Leech,variety2,4019fb7d942fca498e004872eabf286e,0.3067,50.76,13.76,0.0,0.08,0.02,0.0,8.28,0
Leech,variety2,48424240c49d8af903b2b83326c5ba5a,0.2933,50.5714,13.5714,0.0,0.0952,0.0238,0.0,8.5,0
Leech,variety2,60582988759b2327b9f45ab113947763,0.2933,50.5714,13.5714,0.0,0.0952,0.0238,0.0,8.5,0
Leech,variety2,70a9e405e5457b599bfd827360bd16c1,0.3067,50.76,13.76,0.0,0.08,0.02,0.0,8.28,0
Leech,variety2,85be809a3e20ae2d6a951f3afa9fab6f,0.3067,50.76,13.76,0.0,0.08,0.02,0.0,8.28,0
Leech,variety2,85d22f0d7c43daee66d55ad0aedac49e,0.2933,50.5714,13.5714,0.0,0.0952,0.0238,0.0,8.5,0
Leech,variety2,89c6465805bf42fb8bb31af05fa56d7e,0.3067,50.76,13.76,0.0,0.08,0.02,0.0,8.28,0
Leech,variety2,91751748a993af38ebbc80d513fa6692,0.3067,50.76,13.76,0.0,0.08,0.02,0.0,8.28,0
Leech,variety2,a2a51e05f85b955305f2629c2dae3657,0.3067,50.76,13.76,0.0,0.08,0.02,0.0,8.28,0
Leech,variety2,b6e4a1bc8731d84bab49c7cb9f6da0eb,0.2933,50.5714,13.5714,0.0,0.0952,0.0238,0.0,8.5,0
Leech,variety2,b6ec3e94a65f15f037494d8c24696e30,0.3067,50.76,13.76,0.0,0.08,0.02,0.0,8.28,0
Leech,variety2,cee1931464d9364e231f48c308efa5d2,0.2933,50.5714,13.5714,0.0,0.0952,0.0238,0.0,8.5,0
Leech,variety2,d5b70673665a3026f7e0c71f952b24df,0.3067,50.76,13.76,0.0,0.08,0.02,0.0,8.28,0
Leech,variety2,d7c5fcf748392e61a4fca7c4c56c6f1a,0.2933,50.5714,13.5714,0.0,0.0952,0.0238,0.0,8.5,0
Leech,variety3,0f507d7c685df06feea815b4bd30b511,0.3935,61.4334,24.4334,0.1038,0.0488,0.0209,0.0007,17.4983,0
Leech,variety3,179a09054dfd62c1b127a1e0f55cc802,0.4027,62.9085,25.9085,0.1146,0.05,0.0231,0.0008,18.8269,0
Leech,variety3,19050a5b95a55addbe5de5bfdeafd516,0.3935,61.4334,24.4334,0.1038,0.0488,0.0209,0.0007,17.4983,0
